date,year,month,day,day_of_year,day_of_week,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,is_weekend,location,latitude,longitude,years_since_2010
2021-07-27,2021,7,27,208,1,23.0,17.3,27.6,10.6,57.4,1005.7,8.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-07-28,2021,7,28,209,2,20.8,15.7,24.7,5.5,80.9,1018.6,11.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-07-29,2021,7,29,210,3,20.6,15.1,26.4,9.1,74.5,995.5,7.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-07-30,2021,7,30,211,4,22.1,17.0,25.8,3.4,84.7,1022.8,6.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-07-31,2021,7,31,212,5,23.2,19.3,27.7,3.3,71.4,996.7,13.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-01,2021,8,1,213,6,22.9,19.6,26.3,11.3,75.6,1012.5,8.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-02,2021,8,2,214,0,23.4,17.8,27.2,3.5,65.5,1015.8,8.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-03,2021,8,3,215,1,23.4,20.4,26.5,15.3,93.2,1000.0,6.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-04,2021,8,4,216,2,21.4,17.1,26.0,5.3,75.7,1022.7,13.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-05,2021,8,5,217,3,22.8,19.6,26.1,24.9,46.3,1011.9,10.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-06,2021,8,6,218,4,24.8,21.4,28.0,2.5,62.2,1023.1,12.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-07,2021,8,7,219,5,17.2,11.8,22.7,9.7,80.2,997.8,12.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-08,2021,8,8,220,6,21.2,16.0,25.3,23.8,90.6,1026.6,10.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-09,2021,8,9,221,0,21.8,18.2,25.8,7.7,81.3,1012.5,9.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-10,2021,8,10,222,1,25.5,20.5,28.0,14.6,90.0,1014.6,14.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-11,2021,8,11,223,2,22.9,19.1,26.8,15.8,74.6,1014.5,10.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-12,2021,8,12,224,3,22.2,17.9,25.3,8.1,66.0,1010.4,6.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-13,2021,8,13,225,4,22.6,18.6,28.0,3.7,68.9,1005.6,9.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-14,2021,8,14,226,5,21.7,17.7,26.2,3.2,81.4,1019.4,11.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-15,2021,8,15,227,6,22.3,19.1,27.2,6.0,66.1,1012.8,11.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-16,2021,8,16,228,0,21.9,17.7,26.8,7.9,64.5,1007.8,7.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-17,2021,8,17,229,1,22.7,19.1,28.0,20.5,62.5,1012.5,11.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-18,2021,8,18,230,2,23.2,17.5,28.0,11.5,70.5,1017.1,14.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-19,2021,8,19,231,3,21.2,15.6,26.4,17.2,61.6,999.4,11.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-20,2021,8,20,232,4,21.0,16.0,25.2,4.2,76.1,1012.6,9.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-21,2021,8,21,233,5,24.4,20.2,28.0,3.4,57.2,1038.1,9.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-22,2021,8,22,234,6,19.5,13.8,23.6,6.1,88.6,1014.9,9.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-23,2021,8,23,235,0,21.1,17.5,26.0,1.9,92.9,1024.5,10.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-24,2021,8,24,236,1,20.8,17.3,26.6,27.4,80.4,1019.6,13.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-25,2021,8,25,237,2,20.7,15.1,26.2,2.0,83.1,1016.7,8.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-26,2021,8,26,238,3,20.0,14.5,25.8,6.9,65.9,1014.7,14.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-27,2021,8,27,239,4,20.6,16.5,25.4,1.7,76.0,1009.1,13.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-28,2021,8,28,240,5,20.1,16.2,25.6,13.2,64.9,1013.6,6.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-29,2021,8,29,241,6,19.1,13.5,24.6,4.2,68.0,1004.5,14.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-30,2021,8,30,242,0,18.9,14.9,22.0,2.8,82.6,1016.9,14.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-08-31,2021,8,31,243,1,20.3,15.2,23.3,14.4,76.3,1018.6,6.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-01,2021,9,1,244,2,20.6,16.5,25.1,10.2,74.2,1009.7,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-02,2021,9,2,245,3,19.4,14.2,24.5,4.5,93.2,1012.3,5.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-03,2021,9,3,246,4,21.0,16.6,25.8,2.9,83.8,1010.9,11.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-04,2021,9,4,247,5,18.6,13.8,22.3,8.0,83.0,1012.9,8.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-05,2021,9,5,248,6,21.6,18.6,26.5,6.3,81.8,1011.7,10.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-06,2021,9,6,249,0,15.7,12.4,18.8,22.1,80.4,1017.1,5.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-07,2021,9,7,250,1,20.7,16.0,26.7,4.1,61.0,1013.4,5.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-08,2021,9,8,251,2,20.2,16.9,23.8,12.8,89.1,1019.3,5.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-09,2021,9,9,252,3,19.3,15.4,24.1,0.4,53.2,1024.1,8.5,0,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-10,2021,9,10,253,4,18.2,13.2,22.2,17.8,78.6,998.9,6.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-11,2021,9,11,254,5,19.2,15.0,24.9,3.6,83.6,1021.4,7.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-12,2021,9,12,255,6,18.4,15.0,21.5,10.7,40.5,1024.3,10.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-13,2021,9,13,256,0,17.7,14.3,22.3,3.0,78.7,1020.3,6.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-14,2021,9,14,257,1,15.2,11.2,18.3,8.0,77.9,1018.1,11.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-15,2021,9,15,258,2,20.2,16.6,23.3,12.6,65.9,996.7,10.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-16,2021,9,16,259,3,19.2,15.1,24.0,3.9,82.1,1011.9,14.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-17,2021,9,17,260,4,17.6,11.7,22.9,9.3,93.2,1000.6,5.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-18,2021,9,18,261,5,20.0,14.7,24.4,12.1,59.0,1017.4,11.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-19,2021,9,19,262,6,18.6,14.1,24.0,7.6,54.9,1014.2,7.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-20,2021,9,20,263,0,18.6,15.2,22.5,4.9,66.2,1036.4,11.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-21,2021,9,21,264,1,16.5,11.5,21.6,12.8,69.8,992.2,9.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-22,2021,9,22,265,2,15.9,12.5,19.5,10.8,57.5,1000.6,12.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-23,2021,9,23,266,3,16.1,12.9,20.5,5.1,95.0,1009.5,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-24,2021,9,24,267,4,17.4,13.5,21.1,6.7,68.3,1027.3,8.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-25,2021,9,25,268,5,18.1,14.4,23.6,6.1,67.4,1012.1,5.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-26,2021,9,26,269,6,19.9,15.8,24.2,1.6,66.8,1021.2,12.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-27,2021,9,27,270,0,17.1,11.3,21.7,13.8,69.6,1010.0,10.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-28,2021,9,28,271,1,18.4,14.2,22.8,9.5,95.0,1019.0,8.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-29,2021,9,29,272,2,15.8,12.0,21.1,4.6,63.3,1019.2,7.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-09-30,2021,9,30,273,3,15.3,10.7,19.0,19.4,71.2,1016.1,14.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-01,2021,10,1,274,4,16.0,12.0,20.8,3.7,73.3,998.7,13.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-02,2021,10,2,275,5,15.0,11.5,20.3,4.8,74.6,1018.2,14.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-03,2021,10,3,276,6,15.5,11.0,21.0,7.6,76.5,1021.6,5.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-04,2021,10,4,277,0,17.2,11.8,21.7,2.0,71.5,1016.4,9.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-05,2021,10,5,278,1,18.9,15.2,23.6,4.9,62.3,1018.3,14.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-06,2021,10,6,279,2,17.3,12.9,22.6,1.6,59.1,1012.2,12.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-07,2021,10,7,280,3,16.0,11.1,20.3,5.9,64.5,998.1,9.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-08,2021,10,8,281,4,16.5,11.2,22.0,2.9,84.1,1014.8,11.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-09,2021,10,9,282,5,17.0,12.1,20.8,4.0,68.5,1022.2,7.9,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-10,2021,10,10,283,6,16.2,11.6,21.8,8.2,73.5,1005.1,12.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-11,2021,10,11,284,0,16.2,12.3,19.5,7.7,42.2,1007.5,12.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-12,2021,10,12,285,1,16.7,11.0,21.1,3.3,75.4,1027.2,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-13,2021,10,13,286,2,16.2,10.5,21.5,0.9,81.7,1004.8,6.7,0,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-14,2021,10,14,287,3,15.6,11.0,19.0,4.9,65.0,1008.8,7.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-15,2021,10,15,288,4,17.3,11.8,20.4,3.6,74.8,1015.4,5.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-16,2021,10,16,289,5,19.6,13.7,24.7,4.6,78.1,1004.8,9.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-17,2021,10,17,290,6,18.4,12.6,21.8,6.4,85.3,1017.1,13.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-18,2021,10,18,291,0,14.8,10.0,20.0,1.5,72.3,1011.2,8.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-19,2021,10,19,292,1,18.3,13.0,21.7,5.1,68.3,1015.4,11.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-20,2021,10,20,293,2,16.4,12.8,22.2,1.8,69.0,1005.9,12.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-21,2021,10,21,294,3,14.9,10.0,18.7,5.6,73.8,1028.7,9.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-22,2021,10,22,295,4,17.4,12.2,21.4,16.4,74.4,996.5,8.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-23,2021,10,23,296,5,16.7,11.0,22.3,2.7,70.0,1000.3,6.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-24,2021,10,24,297,6,15.4,12.3,19.8,2.2,73.1,1025.3,14.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-25,2021,10,25,298,0,15.4,11.5,20.3,2.1,66.3,1019.5,12.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-26,2021,10,26,299,1,15.7,10.4,19.4,5.0,66.7,1035.1,8.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-27,2021,10,27,300,2,14.5,10.0,20.1,3.6,45.1,1019.0,5.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-28,2021,10,28,301,3,16.3,11.7,21.3,10.0,55.6,1023.3,7.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-29,2021,10,29,302,4,18.4,14.4,24.1,3.5,69.7,1010.2,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-30,2021,10,30,303,5,15.6,10.9,20.6,2.6,70.8,1002.6,9.5,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-10-31,2021,10,31,304,6,15.9,10.6,21.6,1.2,83.0,1025.9,7.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-01,2021,11,1,305,0,13.6,10.0,17.2,0.0,95.0,1009.7,6.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-02,2021,11,2,306,1,14.0,10.5,17.8,1.0,63.6,1018.5,11.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-03,2021,11,3,307,2,13.4,10.0,16.8,1.5,70.2,992.6,12.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-04,2021,11,4,308,3,15.5,12.3,20.7,2.9,75.4,1017.2,6.6,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-05,2021,11,5,309,4,15.5,11.5,20.4,0.8,67.3,1010.5,9.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-06,2021,11,6,310,5,16.5,12.5,21.3,0.0,76.3,1030.7,11.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-07,2021,11,7,311,6,16.1,12.6,21.2,0.9,78.3,1005.9,11.4,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-08,2021,11,8,312,0,14.2,10.0,18.8,0.1,91.8,1028.3,12.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-09,2021,11,9,313,1,14.2,10.0,19.2,0.3,76.2,1009.8,6.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-10,2021,11,10,314,2,13.5,10.0,18.2,2.5,73.3,1015.2,14.1,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-11,2021,11,11,315,3,12.9,10.0,15.9,1.1,76.0,1003.5,7.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-12,2021,11,12,316,4,15.6,10.3,19.5,2.3,73.6,1021.9,14.8,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-13,2021,11,13,317,5,14.3,10.6,17.5,0.1,82.0,1005.5,8.7,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-14,2021,11,14,318,6,12.0,10.0,16.5,0.8,69.9,1019.5,14.4,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-15,2021,11,15,319,0,14.8,11.6,19.5,1.6,75.6,1022.2,5.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-16,2021,11,16,320,1,12.6,10.0,16.9,0.0,86.8,999.8,14.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-17,2021,11,17,321,2,15.5,12.3,19.9,0.3,58.7,1010.8,13.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-18,2021,11,18,322,3,15.9,11.4,19.6,1.1,84.7,1008.4,11.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-19,2021,11,19,323,4,16.0,10.2,20.6,1.1,73.1,1010.0,8.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-20,2021,11,20,324,5,14.4,10.0,17.4,0.7,95.0,1011.2,9.7,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-21,2021,11,21,325,6,13.0,10.0,19.0,0.1,60.2,1006.0,12.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-22,2021,11,22,326,0,13.9,10.0,17.6,0.6,60.5,1006.1,10.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-23,2021,11,23,327,1,14.6,11.0,20.5,0.0,76.3,997.0,5.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-24,2021,11,24,328,2,12.0,10.0,15.6,0.9,95.0,1001.4,10.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-25,2021,11,25,329,3,15.6,12.5,20.3,0.2,74.4,1022.8,9.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-26,2021,11,26,330,4,12.0,10.0,16.5,0.8,95.0,1010.1,10.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-27,2021,11,27,331,5,12.0,10.0,17.3,1.6,78.1,1014.5,7.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-28,2021,11,28,332,6,13.3,10.0,18.9,1.3,61.2,1021.2,7.4,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-29,2021,11,29,333,0,12.0,10.0,17.1,0.4,91.6,1017.8,10.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-11-30,2021,11,30,334,1,14.5,11.2,19.8,1.2,81.3,1015.1,12.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-01,2021,12,1,335,2,15.2,11.5,19.9,0.3,66.6,1014.4,13.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-02,2021,12,2,336,3,13.3,10.0,18.7,1.2,82.1,1015.2,10.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-03,2021,12,3,337,4,12.6,10.0,18.5,2.8,60.0,1017.2,7.5,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-04,2021,12,4,338,5,12.6,10.0,16.8,0.1,76.1,1006.8,12.6,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-05,2021,12,5,339,6,14.0,10.0,19.7,0.5,61.0,1014.9,6.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-06,2021,12,6,340,0,13.6,10.0,16.9,0.8,80.4,1019.0,6.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-07,2021,12,7,341,1,12.0,10.0,16.7,0.9,76.7,999.1,9.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-08,2021,12,8,342,2,12.0,10.0,15.8,0.7,78.6,1025.1,10.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-09,2021,12,9,343,3,13.7,10.0,19.5,0.6,63.6,1015.3,12.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-10,2021,12,10,344,4,14.8,10.1,20.3,0.7,70.3,1014.4,7.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-11,2021,12,11,345,5,14.0,10.0,19.2,0.5,83.7,1004.3,5.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-12,2021,12,12,346,6,14.4,10.5,17.6,0.6,84.7,1024.0,8.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-13,2021,12,13,347,0,12.0,10.0,15.9,0.2,47.6,1001.4,13.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-14,2021,12,14,348,1,12.0,10.0,15.4,0.1,69.9,1002.1,7.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-15,2021,12,15,349,2,13.6,10.0,16.7,0.4,77.2,1001.7,5.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-16,2021,12,16,350,3,14.5,10.0,18.1,0.7,68.4,998.9,5.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-17,2021,12,17,351,4,13.3,10.0,17.3,1.1,79.9,1016.9,12.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-18,2021,12,18,352,5,12.0,10.0,16.4,0.3,80.1,989.0,11.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-19,2021,12,19,353,6,14.7,10.0,19.8,0.2,76.7,1013.1,11.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-20,2021,12,20,354,0,13.8,10.0,18.2,0.2,77.5,1013.6,12.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-21,2021,12,21,355,1,15.7,10.5,20.7,0.8,79.3,998.7,11.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-22,2021,12,22,356,2,13.6,10.0,18.3,0.9,86.4,1021.4,7.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-23,2021,12,23,357,3,13.7,10.0,17.5,0.3,86.7,1017.5,7.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-24,2021,12,24,358,4,14.1,10.8,17.4,0.6,71.0,1020.5,11.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-25,2021,12,25,359,5,13.4,10.0,17.5,0.9,66.8,1020.8,11.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-26,2021,12,26,360,6,12.0,10.0,17.3,0.0,79.5,1032.2,11.7,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-27,2021,12,27,361,0,12.1,10.0,17.3,0.8,68.8,995.5,8.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-28,2021,12,28,362,1,12.0,10.0,16.1,0.4,76.0,997.9,13.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-29,2021,12,29,363,2,12.6,10.0,17.6,0.8,51.7,1013.1,14.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-30,2021,12,30,364,3,14.6,10.0,18.4,1.0,95.0,1004.1,13.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2021-12-31,2021,12,31,365,4,14.6,10.0,19.2,3.0,87.4,1014.6,11.8,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,11
2022-01-01,2022,1,1,1,5,12.0,10.0,17.1,0.3,87.2,1022.3,9.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-02,2022,1,2,2,6,13.9,10.0,17.6,0.2,77.7,1014.2,11.9,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-03,2022,1,3,3,0,14.1,10.0,19.7,0.2,88.4,1023.1,7.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-04,2022,1,4,4,1,12.0,10.0,17.5,0.2,85.5,1009.8,5.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-05,2022,1,5,5,2,12.0,10.0,15.4,1.0,95.0,1026.5,9.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-06,2022,1,6,6,3,13.2,10.0,16.3,0.2,83.2,1008.4,11.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-07,2022,1,7,7,4,13.8,10.1,19.5,0.7,83.6,1022.6,8.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-08,2022,1,8,8,5,13.9,10.5,17.1,0.4,70.3,1008.0,8.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-09,2022,1,9,9,6,13.6,10.0,18.9,2.1,77.7,1021.6,13.2,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-10,2022,1,10,10,0,16.9,12.0,22.7,0.1,68.9,1000.4,11.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-11,2022,1,11,11,1,14.3,10.1,18.1,0.8,73.8,1009.6,10.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-12,2022,1,12,12,2,14.7,11.4,20.5,0.6,77.2,1000.5,7.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-13,2022,1,13,13,3,15.7,12.0,19.4,0.7,61.6,994.8,5.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-14,2022,1,14,14,4,13.3,10.0,16.8,0.0,56.6,1022.9,14.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-15,2022,1,15,15,5,12.7,10.0,17.5,0.4,70.9,1020.4,11.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,12
2022-01-16,2022,1,16,16,6,13.5,10.0,19.1,1.0,61.4,1022.0,5.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,12
