date,year,month,day,day_of_year,item,item_code,value,unit,area,area_code,element,element_code,domain,domain_code,flag,flag_description
2020-07-02,2020,7,2,184,"Wood fuel, non-coniferous",1628,30529.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-03,2020,7,3,185,"Wood fuel, non-coniferous",1628,27127.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-04,2020,7,4,186,"Wood fuel, non-coniferous",1628,22854.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-05,2020,7,5,187,"Wood fuel, non-coniferous",1628,28066.18,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-06,2020,7,6,188,"Wood fuel, non-coniferous",1628,21504.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-07,2020,7,7,189,"Wood fuel, non-coniferous",1628,22823.88,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-08,2020,7,8,190,"Wood fuel, non-coniferous",1628,21683.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-09,2020,7,9,191,"Wood fuel, non-coniferous",1628,22088.77,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-10,2020,7,10,192,"Wood fuel, non-coniferous",1628,30240.0,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-11,2020,7,11,193,"Wood fuel, non-coniferous",1628,17813.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-12,2020,7,12,194,"Wood fuel, non-coniferous",1628,25629.19,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-13,2020,7,13,195,"Wood fuel, non-coniferous",1628,30176.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-14,2020,7,14,196,"Wood fuel, non-coniferous",1628,21804.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-15,2020,7,15,197,"Wood fuel, non-coniferous",1628,26236.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-16,2020,7,16,198,"Wood fuel, non-coniferous",1628,26903.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-17,2020,7,17,199,"Wood fuel, non-coniferous",1628,22699.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-18,2020,7,18,200,"Wood fuel, non-coniferous",1628,21568.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-19,2020,7,19,201,"Wood fuel, non-coniferous",1628,23985.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-20,2020,7,20,202,"Wood fuel, non-coniferous",1628,29250.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-21,2020,7,21,203,"Wood fuel, non-coniferous",1628,27962.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-22,2020,7,22,204,"Wood fuel, non-coniferous",1628,23497.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-23,2020,7,23,205,"Wood fuel, non-coniferous",1628,21066.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-24,2020,7,24,206,"Wood fuel, non-coniferous",1628,27575.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-25,2020,7,25,207,"Wood fuel, non-coniferous",1628,26182.06,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-26,2020,7,26,208,"Wood fuel, non-coniferous",1628,27492.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-27,2020,7,27,209,"Wood fuel, non-coniferous",1628,29792.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-28,2020,7,28,210,"Wood fuel, non-coniferous",1628,25007.79,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-29,2020,7,29,211,"Wood fuel, non-coniferous",1628,25271.37,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-30,2020,7,30,212,"Wood fuel, non-coniferous",1628,25564.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-07-31,2020,7,31,213,"Wood fuel, non-coniferous",1628,22930.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-01,2020,8,1,214,"Wood fuel, non-coniferous",1628,19847.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-02,2020,8,2,215,"Wood fuel, non-coniferous",1628,26958.18,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-03,2020,8,3,216,"Wood fuel, non-coniferous",1628,30324.25,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-04,2020,8,4,217,"Wood fuel, non-coniferous",1628,27819.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-05,2020,8,5,218,"Wood fuel, non-coniferous",1628,24992.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-06,2020,8,6,219,"Wood fuel, non-coniferous",1628,25891.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-07,2020,8,7,220,"Wood fuel, non-coniferous",1628,27442.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-08,2020,8,8,221,"Wood fuel, non-coniferous",1628,23933.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-09,2020,8,9,222,"Wood fuel, non-coniferous",1628,16339.19,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-10,2020,8,10,223,"Wood fuel, non-coniferous",1628,22952.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-11,2020,8,11,224,"Wood fuel, non-coniferous",1628,25003.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-12,2020,8,12,225,"Wood fuel, non-coniferous",1628,22125.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-13,2020,8,13,226,"Wood fuel, non-coniferous",1628,22960.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-14,2020,8,14,227,"Wood fuel, non-coniferous",1628,24106.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-15,2020,8,15,228,"Wood fuel, non-coniferous",1628,26027.55,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-16,2020,8,16,229,"Wood fuel, non-coniferous",1628,26359.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-17,2020,8,17,230,"Wood fuel, non-coniferous",1628,21605.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-18,2020,8,18,231,"Wood fuel, non-coniferous",1628,23012.78,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-19,2020,8,19,232,"Wood fuel, non-coniferous",1628,27493.06,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-20,2020,8,20,233,"Wood fuel, non-coniferous",1628,22310.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-21,2020,8,21,234,"Wood fuel, non-coniferous",1628,25869.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-22,2020,8,22,235,"Wood fuel, non-coniferous",1628,23390.72,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-23,2020,8,23,236,"Wood fuel, non-coniferous",1628,29074.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-24,2020,8,24,237,"Wood fuel, non-coniferous",1628,21696.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-25,2020,8,25,238,"Wood fuel, non-coniferous",1628,24314.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-26,2020,8,26,239,"Wood fuel, non-coniferous",1628,22621.2,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-27,2020,8,27,240,"Wood fuel, non-coniferous",1628,21153.33,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-28,2020,8,28,241,"Wood fuel, non-coniferous",1628,24519.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-29,2020,8,29,242,"Wood fuel, non-coniferous",1628,24314.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-30,2020,8,30,243,"Wood fuel, non-coniferous",1628,24605.25,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-08-31,2020,8,31,244,"Wood fuel, non-coniferous",1628,34542.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-01,2020,9,1,245,"Wood fuel, non-coniferous",1628,24158.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-02,2020,9,2,246,"Wood fuel, non-coniferous",1628,27799.08,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-03,2020,9,3,247,"Wood fuel, non-coniferous",1628,22733.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-04,2020,9,4,248,"Wood fuel, non-coniferous",1628,19778.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-05,2020,9,5,249,"Wood fuel, non-coniferous",1628,19806.79,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-06,2020,9,6,250,"Wood fuel, non-coniferous",1628,24645.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-07,2020,9,7,251,"Wood fuel, non-coniferous",1628,27037.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-08,2020,9,8,252,"Wood fuel, non-coniferous",1628,21043.72,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-09,2020,9,9,253,"Wood fuel, non-coniferous",1628,28368.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-10,2020,9,10,254,"Wood fuel, non-coniferous",1628,23749.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-11,2020,9,11,255,"Wood fuel, non-coniferous",1628,31204.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-12,2020,9,12,256,"Wood fuel, non-coniferous",1628,19586.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-13,2020,9,13,257,"Wood fuel, non-coniferous",1628,24266.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-14,2020,9,14,258,"Wood fuel, non-coniferous",1628,21550.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-15,2020,9,15,259,"Wood fuel, non-coniferous",1628,20807.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-16,2020,9,16,260,"Wood fuel, non-coniferous",1628,18473.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-17,2020,9,17,261,"Wood fuel, non-coniferous",1628,29616.94,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-18,2020,9,18,262,"Wood fuel, non-coniferous",1628,18371.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-19,2020,9,19,263,"Wood fuel, non-coniferous",1628,30227.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-20,2020,9,20,264,"Wood fuel, non-coniferous",1628,22390.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-21,2020,9,21,265,"Wood fuel, non-coniferous",1628,24015.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-22,2020,9,22,266,"Wood fuel, non-coniferous",1628,28434.97,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-23,2020,9,23,267,"Wood fuel, non-coniferous",1628,26064.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-24,2020,9,24,268,"Wood fuel, non-coniferous",1628,24819.96,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-25,2020,9,25,269,"Wood fuel, non-coniferous",1628,31153.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-26,2020,9,26,270,"Wood fuel, non-coniferous",1628,28293.25,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-27,2020,9,27,271,"Wood fuel, non-coniferous",1628,21991.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-28,2020,9,28,272,"Wood fuel, non-coniferous",1628,28614.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-29,2020,9,29,273,"Wood fuel, non-coniferous",1628,24165.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-09-30,2020,9,30,274,"Wood fuel, non-coniferous",1628,23534.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-01,2020,10,1,275,"Wood fuel, non-coniferous",1628,26577.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-02,2020,10,2,276,"Wood fuel, non-coniferous",1628,28306.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-03,2020,10,3,277,"Wood fuel, non-coniferous",1628,23372.46,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-04,2020,10,4,278,"Wood fuel, non-coniferous",1628,23473.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-05,2020,10,5,279,"Wood fuel, non-coniferous",1628,27750.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-06,2020,10,6,280,"Wood fuel, non-coniferous",1628,27334.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-07,2020,10,7,281,"Wood fuel, non-coniferous",1628,33620.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-08,2020,10,8,282,"Wood fuel, non-coniferous",1628,19126.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-09,2020,10,9,283,"Wood fuel, non-coniferous",1628,25439.52,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-10,2020,10,10,284,"Wood fuel, non-coniferous",1628,21018.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-11,2020,10,11,285,"Wood fuel, non-coniferous",1628,23172.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-12,2020,10,12,286,"Wood fuel, non-coniferous",1628,22566.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-13,2020,10,13,287,"Wood fuel, non-coniferous",1628,24045.71,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-14,2020,10,14,288,"Wood fuel, non-coniferous",1628,20483.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-15,2020,10,15,289,"Wood fuel, non-coniferous",1628,24239.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-16,2020,10,16,290,"Wood fuel, non-coniferous",1628,19566.0,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-17,2020,10,17,291,"Wood fuel, non-coniferous",1628,21452.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-18,2020,10,18,292,"Wood fuel, non-coniferous",1628,29168.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-19,2020,10,19,293,"Wood fuel, non-coniferous",1628,24592.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-20,2020,10,20,294,"Wood fuel, non-coniferous",1628,19430.29,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-21,2020,10,21,295,"Wood fuel, non-coniferous",1628,30102.39,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-22,2020,10,22,296,"Wood fuel, non-coniferous",1628,29618.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-23,2020,10,23,297,"Wood fuel, non-coniferous",1628,23079.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-24,2020,10,24,298,"Wood fuel, non-coniferous",1628,25932.55,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-25,2020,10,25,299,"Wood fuel, non-coniferous",1628,20125.65,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-26,2020,10,26,300,"Wood fuel, non-coniferous",1628,19725.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-27,2020,10,27,301,"Wood fuel, non-coniferous",1628,29588.67,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-28,2020,10,28,302,"Wood fuel, non-coniferous",1628,27497.52,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-29,2020,10,29,303,"Wood fuel, non-coniferous",1628,28748.48,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-30,2020,10,30,304,"Wood fuel, non-coniferous",1628,25960.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-10-31,2020,10,31,305,"Wood fuel, non-coniferous",1628,23654.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-01,2020,11,1,306,"Wood fuel, non-coniferous",1628,33823.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-02,2020,11,2,307,"Wood fuel, non-coniferous",1628,35888.69,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-03,2020,11,3,308,"Wood fuel, non-coniferous",1628,34040.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-04,2020,11,4,309,"Wood fuel, non-coniferous",1628,36887.07,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-05,2020,11,5,310,"Wood fuel, non-coniferous",1628,28924.63,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-06,2020,11,6,311,"Wood fuel, non-coniferous",1628,27026.17,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-07,2020,11,7,312,"Wood fuel, non-coniferous",1628,32894.2,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-08,2020,11,8,313,"Wood fuel, non-coniferous",1628,28299.79,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-09,2020,11,9,314,"Wood fuel, non-coniferous",1628,34885.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-10,2020,11,10,315,"Wood fuel, non-coniferous",1628,46392.96,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-11,2020,11,11,316,"Wood fuel, non-coniferous",1628,27146.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-12,2020,11,12,317,"Wood fuel, non-coniferous",1628,34062.0,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-13,2020,11,13,318,"Wood fuel, non-coniferous",1628,34085.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-14,2020,11,14,319,"Wood fuel, non-coniferous",1628,42729.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-15,2020,11,15,320,"Wood fuel, non-coniferous",1628,32369.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-16,2020,11,16,321,"Wood fuel, non-coniferous",1628,34356.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-17,2020,11,17,322,"Wood fuel, non-coniferous",1628,29242.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-18,2020,11,18,323,"Wood fuel, non-coniferous",1628,26950.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-19,2020,11,19,324,"Wood fuel, non-coniferous",1628,30660.88,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-20,2020,11,20,325,"Wood fuel, non-coniferous",1628,29283.28,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-21,2020,11,21,326,"Wood fuel, non-coniferous",1628,32017.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-22,2020,11,22,327,"Wood fuel, non-coniferous",1628,37681.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-23,2020,11,23,328,"Wood fuel, non-coniferous",1628,33121.88,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-24,2020,11,24,329,"Wood fuel, non-coniferous",1628,34239.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-25,2020,11,25,330,"Wood fuel, non-coniferous",1628,36266.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-26,2020,11,26,331,"Wood fuel, non-coniferous",1628,37058.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-27,2020,11,27,332,"Wood fuel, non-coniferous",1628,32869.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-28,2020,11,28,333,"Wood fuel, non-coniferous",1628,34042.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-29,2020,11,29,334,"Wood fuel, non-coniferous",1628,30236.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-11-30,2020,11,30,335,"Wood fuel, non-coniferous",1628,31597.57,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-01,2020,12,1,336,"Wood fuel, non-coniferous",1628,33504.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-02,2020,12,2,337,"Wood fuel, non-coniferous",1628,34605.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-03,2020,12,3,338,"Wood fuel, non-coniferous",1628,30186.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-04,2020,12,4,339,"Wood fuel, non-coniferous",1628,37767.7,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-05,2020,12,5,340,"Wood fuel, non-coniferous",1628,31772.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-06,2020,12,6,341,"Wood fuel, non-coniferous",1628,30501.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-07,2020,12,7,342,"Wood fuel, non-coniferous",1628,34601.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-08,2020,12,8,343,"Wood fuel, non-coniferous",1628,30949.64,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-09,2020,12,9,344,"Wood fuel, non-coniferous",1628,26710.26,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-10,2020,12,10,345,"Wood fuel, non-coniferous",1628,34423.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-11,2020,12,11,346,"Wood fuel, non-coniferous",1628,33729.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-12,2020,12,12,347,"Wood fuel, non-coniferous",1628,40280.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-13,2020,12,13,348,"Wood fuel, non-coniferous",1628,37200.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-14,2020,12,14,349,"Wood fuel, non-coniferous",1628,30475.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-15,2020,12,15,350,"Wood fuel, non-coniferous",1628,36206.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-16,2020,12,16,351,"Wood fuel, non-coniferous",1628,32532.18,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-17,2020,12,17,352,"Wood fuel, non-coniferous",1628,26343.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-18,2020,12,18,353,"Wood fuel, non-coniferous",1628,37217.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-19,2020,12,19,354,"Wood fuel, non-coniferous",1628,31729.57,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-20,2020,12,20,355,"Wood fuel, non-coniferous",1628,29497.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-21,2020,12,21,356,"Wood fuel, non-coniferous",1628,39958.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-22,2020,12,22,357,"Wood fuel, non-coniferous",1628,39259.85,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-23,2020,12,23,358,"Wood fuel, non-coniferous",1628,35929.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-24,2020,12,24,359,"Wood fuel, non-coniferous",1628,33231.01,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-25,2020,12,25,360,"Wood fuel, non-coniferous",1628,36503.86,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-26,2020,12,26,361,"Wood fuel, non-coniferous",1628,38376.88,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
