date,temperature_avg,rainfall_mm,humidity_avg,wind_speed_kmh,season,woodfuel_production_m3,year,month,quarter,day_of_year,day_of_week,is_weekend,temp_7d_avg,temp_30d_avg,temperature_lag1,rainfall_7d_avg,rainfall_30d_cumulative,rainfall_lag1,woodfuel_7d_avg,woodfuel_30d_avg,woodfuel_lag1,woodfuel_lag7,is_dry_season,is_rainy_season
2024-01-20,18.1,0.9,59.8,9.5,Dry,32701.49,2024,1,1,20,5,1,15.571428571428571,14.156666666666666,16.5,0.4571428571428572,14.7,0.9,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-21,17.5,0.4,53.0,8.9,Dry,32701.49,2024,1,1,21,6,1,15.528571428571428,14.256666666666666,18.1,0.41428571428571426,14.9,0.9,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-22,15.1,0.3,87.1,14.4,Dry,32701.49,2024,1,1,22,0,0,15.314285714285713,14.29,17.5,0.4714285714285714,15.100000000000001,0.4,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-23,13.2,0.0,76.5,5.6,Dry,32701.49,2024,1,1,23,1,0,14.914285714285713,14.4,15.1,0.41428571428571426,15.000000000000002,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-24,14.2,0.3,83.5,5.3,Dry,32701.49,2024,1,1,24,2,0,14.642857142857142,14.49,13.2,0.42857142857142855,15.0,0.0,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-25,12.6,0.5,82.3,12.7,Dry,32701.49,2024,1,1,25,3,0,14.171428571428569,14.6,14.2,0.3857142857142857,15.0,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-26,13.7,0.5,64.3,5.7,Dry,32701.49,2024,1,1,26,4,0,13.885714285714286,14.726666666666667,12.6,0.4428571428571428,15.4,0.5,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-27,16.2,1.0,41.8,10.2,Dry,32701.49,2024,1,1,27,5,1,14.014285714285714,14.803333333333335,13.7,0.45714285714285713,16.0,0.5,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-28,14.2,0.1,70.0,14.1,Dry,32701.49,2024,1,1,28,6,1,14.014285714285714,14.84,16.2,0.42857142857142855,15.7,1.0,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-29,13.1,0.7,68.1,12.6,Dry,32701.49,2024,1,1,29,0,0,14.228571428571428,14.976666666666667,14.2,0.39999999999999997,14.6,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-30,14.1,0.1,71.4,12.6,Dry,32701.49,2024,1,1,30,1,0,14.614285714285714,15.026666666666667,13.1,0.4571428571428572,14.200000000000001,0.7,32701.49,32701.49,32701.49,32701.49,1,0
2024-01-31,14.2,0.1,55.0,13.0,Dry,32701.49,2024,1,1,31,2,0,14.471428571428572,15.023333333333333,14.1,0.31428571428571433,14.2,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-01,14.1,0.3,84.3,13.8,Dry,32701.49,2024,2,1,32,3,0,14.814285714285713,15.076666666666664,14.2,0.4428571428571428,14.4,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-02,16.4,0.9,66.2,13.6,Dry,32701.49,2024,2,1,33,4,0,14.885714285714286,15.09,14.1,0.6428571428571429,15.000000000000002,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-03,15.2,0.0,93.2,7.1,Dry,32701.49,2024,2,1,34,5,1,15.114285714285714,15.020000000000001,16.4,0.7857142857142857,14.100000000000001,0.9,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-04,16.6,1.0,76.6,5.8,Dry,32701.49,2024,2,1,35,6,1,15.185714285714285,14.96,15.2,0.8142857142857143,13.8,0.0,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-05,13.6,2.1,81.7,5.4,Dry,32701.49,2024,2,1,36,0,0,15.357142857142858,14.783333333333333,16.6,0.8571428571428571,15.3,1.0,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-06,15.7,1.1,73.6,7.4,Dry,32701.49,2024,2,1,37,1,0,15.414285714285715,14.813333333333333,13.6,0.7428571428571429,16.400000000000002,2.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-07,14.7,0.3,64.7,11.3,Dry,32701.49,2024,2,1,38,2,0,15.457142857142856,14.893333333333334,15.7,0.8714285714285713,15.9,1.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-08,15.3,0.6,79.2,5.3,Dry,32701.49,2024,2,1,39,3,0,15.62857142857143,14.873333333333333,14.7,0.7857142857142857,16.4,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-09,16.8,0.1,82.9,14.8,Dry,32701.49,2024,2,1,40,4,0,15.985714285714284,14.966666666666667,15.3,0.5285714285714287,15.5,0.6,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-10,15.5,0.9,59.8,6.2,Dry,32701.49,2024,2,1,41,5,1,15.685714285714287,15.1,16.8,0.42857142857142866,16.3,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-11,17.8,0.4,73.7,9.1,Dry,32701.49,2024,2,1,42,6,1,15.442857142857145,15.27,15.5,0.47142857142857153,15.5,0.9,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-12,16.1,0.3,90.7,6.2,Dry,32701.49,2024,2,1,43,0,0,15.62857142857143,15.2,17.8,0.42857142857142866,15.299999999999999,0.4,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-13,13.6,0.4,83.2,9.0,Dry,32701.49,2024,2,1,44,1,0,15.357142857142858,15.343333333333334,16.1,0.4571428571428572,15.5,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-14,13.0,0.6,83.3,10.5,Dry,32701.49,2024,2,1,45,2,0,14.857142857142858,15.4,13.6,0.3285714285714286,15.799999999999999,0.4,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-15,16.6,0.3,77.4,8.1,Dry,32701.49,2024,2,1,46,3,0,14.414285714285713,15.526666666666667,13.0,0.3428571428571429,15.8,0.6,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-16,14.9,0.3,64.9,13.8,Dry,32701.49,2024,2,1,47,4,0,13.942857142857145,15.56,16.6,0.48571428571428577,15.500000000000002,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-17,12.0,0.0,62.7,12.3,Dry,32701.49,2024,2,1,48,5,1,14.628571428571428,15.719999999999999,14.9,0.44285714285714295,15.4,0.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-18,14.7,0.5,81.5,6.1,Dry,32701.49,2024,2,1,49,6,1,15.27142857142857,15.8,12.0,0.35714285714285726,15.000000000000002,0.0,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-19,12.8,1.3,86.0,5.6,Dry,32701.49,2024,2,1,50,0,0,14.7,15.976666666666667,14.7,0.3428571428571429,15.4,0.5,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-20,18.4,0.1,87.9,8.2,Dry,32701.49,2024,2,1,51,1,0,15.0,16.029999999999998,12.8,0.4571428571428573,15.1,1.3,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-21,17.5,0.0,76.2,14.7,Dry,32701.49,2024,2,1,52,2,0,15.657142857142857,16.153333333333332,18.4,0.4857142857142858,14.799999999999999,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-22,12.6,0.2,79.5,14.9,Dry,32701.49,2024,2,1,53,3,0,16.242857142857144,16.263333333333332,17.5,0.5285714285714287,15.0,0.0,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-23,17.0,1.1,80.6,10.7,Dry,32701.49,2024,2,1,54,4,0,16.428571428571427,16.346666666666668,12.6,0.3571428571428572,15.8,0.2,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-24,16.6,0.2,77.8,7.3,Dry,32701.49,2024,2,1,55,5,1,16.442857142857143,16.39,17.0,0.3571428571428572,15.500000000000002,1.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-25,18.8,0.8,70.9,14.7,Dry,32701.49,2024,2,1,56,6,1,16.057142857142857,16.446666666666665,16.6,0.5142857142857143,15.8,0.2,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-26,14.1,0.1,95.0,13.1,Dry,32701.49,2024,2,1,57,0,0,16.814285714285713,16.426666666666666,18.8,1.742857142857143,14.9,0.8,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-27,18.5,0.1,88.0,12.7,Dry,32701.49,2024,2,1,58,1,0,16.557142857142857,16.416666666666668,14.1,2.485714285714286,14.900000000000002,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-28,14.8,1.1,73.4,14.9,Dry,32701.49,2024,2,1,59,2,0,16.885714285714283,16.44,18.5,3.3142857142857145,15.3,0.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-02-29,17.9,8.8,72.5,10.5,Rainy,32701.49,2024,2,1,60,3,0,16.885714285714286,16.583333333333332,14.8,4.957142857142857,24.0,1.1,32701.49,32701.49,32701.49,32701.49,1,0
2024-03-01,15.2,6.3,74.2,5.5,Rainy,32701.49,2024,3,1,61,4,0,17.8,16.766666666666666,17.9,5.6000000000000005,30.2,8.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-02,18.9,6.0,63.8,9.7,Rainy,32701.49,2024,3,1,62,5,1,17.757142857142856,16.773333333333333,15.2,5.885714285714286,35.900000000000006,6.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-03,18.8,12.3,49.7,14.6,Rainy,32701.49,2024,3,1,63,6,1,18.114285714285714,16.906666666666666,18.9,6.3571428571428585,47.300000000000004,6.0,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-04,20.5,4.6,75.9,14.8,Rainy,32701.49,2024,3,1,64,0,0,18.271428571428572,17.196666666666665,18.8,6.285714285714286,51.900000000000006,12.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-05,18.2,2.1,85.2,11.6,Rainy,32701.49,2024,3,1,65,1,0,18.557142857142857,17.44333333333333,20.5,7.4,53.00000000000001,4.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-06,17.3,4.4,60.2,12.7,Rainy,32701.49,2024,3,1,66,2,0,18.228571428571428,17.653333333333332,18.2,7.328571428571429,55.300000000000004,2.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-07,19.0,8.3,69.3,8.8,Rainy,32701.49,2024,3,1,67,3,0,18.185714285714287,17.613333333333333,17.3,5.771428571428571,62.5,4.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-08,17.2,14.1,81.4,10.4,Rainy,32701.49,2024,3,1,68,4,0,17.385714285714286,17.683333333333334,19.0,5.928571428571429,76.30000000000001,8.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-09,16.6,5.5,77.0,13.9,Rainy,32701.49,2024,3,1,69,5,1,17.285714285714285,17.846666666666668,17.2,6.2,81.19999999999999,14.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-10,18.5,1.4,76.9,14.6,Rainy,32701.49,2024,3,1,70,6,1,17.214285714285715,17.946666666666665,16.6,5.957142857142856,82.5,5.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-11,14.9,5.7,49.7,5.2,Rainy,32701.49,2024,3,1,71,0,0,17.057142857142857,18.019999999999996,18.5,5.485714285714286,87.3,1.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-12,17.5,4.0,82.4,5.4,Rainy,32701.49,2024,3,1,72,1,0,17.24285714285714,17.996666666666666,14.9,3.7142857142857144,90.9,5.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-13,16.8,2.7,56.4,5.2,Rainy,32701.49,2024,3,1,73,2,0,17.271428571428572,18.12,17.5,2.9857142857142853,93.30000000000001,4.0,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-14,17.9,5.0,57.9,8.6,Rainy,32701.49,2024,3,1,74,3,0,17.32857142857143,18.12,16.8,3.8142857142857145,97.9,2.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-15,18.5,1.7,79.5,5.5,Rainy,32701.49,2024,3,1,75,4,0,18.157142857142855,18.27,17.9,3.8285714285714283,99.0,5.0,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-16,16.8,0.4,60.7,13.4,Rainy,32701.49,2024,3,1,76,5,1,18.814285714285713,18.29666666666667,18.5,3.614285714285714,99.1,1.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-17,18.9,7.2,45.1,6.5,Rainy,32701.49,2024,3,1,77,6,1,19.142857142857142,18.39,16.8,3.642857142857143,106.0,0.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-18,20.7,5.8,90.7,5.8,Rainy,32701.49,2024,3,1,78,0,0,19.042857142857144,18.416666666666668,18.9,3.4857142857142853,111.8,7.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-19,22.1,2.5,81.8,11.8,Rainy,32701.49,2024,3,1,79,1,0,19.2,18.43,20.7,3.7857142857142856,113.8,5.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-20,19.1,2.9,79.5,5.5,Rainy,32701.49,2024,3,1,80,2,0,19.3,18.38,22.1,4.8999999999999995,115.4,2.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-21,17.2,3.9,71.8,11.5,Rainy,32701.49,2024,3,1,81,3,0,19.457142857142856,18.436666666666667,19.1,5.057142857142857,119.2,2.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-22,19.6,3.8,62.8,5.5,Rainy,32701.49,2024,3,1,82,4,0,19.185714285714287,18.473333333333333,17.2,4.985714285714286,123.0,3.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-23,17.5,8.2,82.4,7.8,Rainy,32701.49,2024,3,1,83,5,1,18.614285714285717,18.45333333333333,19.6,5.1571428571428575,131.0,3.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-24,20.0,8.3,87.7,14.4,Rainy,32701.49,2024,3,1,84,6,1,18.428571428571427,18.573333333333334,17.5,5.085714285714286,138.20000000000002,8.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-25,18.8,5.3,65.9,6.9,Rainy,32701.49,2024,3,1,85,0,0,18.614285714285717,18.696666666666665,20.0,4.871428571428572,143.29999999999998,8.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-26,18.1,3.7,95.0,14.1,Rainy,32701.49,2024,3,1,86,1,0,18.571428571428573,18.803333333333335,18.8,5.6571428571428575,146.20000000000002,5.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-27,17.8,2.4,79.7,7.8,Rainy,32701.49,2024,3,1,87,2,0,18.74285714285714,18.983333333333334,18.1,5.371428571428572,148.5,3.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-28,18.5,2.4,63.0,12.0,Rainy,32701.49,2024,3,1,88,3,0,18.457142857142856,19.026666666666667,17.8,7.857142857142857,150.79999999999998,2.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-29,19.3,9.3,77.6,5.7,Rainy,32701.49,2024,3,1,89,4,0,18.585714285714285,19.069999999999997,18.5,7.557142857142858,159.0,2.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-30,18.7,6.2,85.9,10.9,Rainy,32701.49,2024,3,1,90,5,1,18.74285714285714,19.103333333333335,19.3,7.628571428571428,156.39999999999998,9.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-03-31,18.0,25.7,72.6,6.6,Rainy,32701.49,2024,3,1,91,6,1,18.914285714285715,19.146666666666665,18.7,7.585714285714286,175.8,6.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-01,19.7,3.2,91.8,11.3,Rainy,32701.49,2024,4,2,92,0,0,19.114285714285717,19.240000000000002,18.0,8.1,173.0,25.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-02,19.2,4.2,61.8,5.3,Rainy,32701.49,2024,4,2,93,1,0,18.985714285714288,19.24666666666667,19.7,8.299999999999999,164.9,3.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-03,19.0,2.1,60.3,14.5,Rainy,32701.49,2024,4,2,94,2,0,18.942857142857143,19.196666666666665,19.2,8.628571428571428,162.4,4.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-04,19.9,6.0,82.5,10.4,Rainy,32701.49,2024,4,2,95,3,0,19.342857142857145,19.13,19.0,6.185714285714285,166.3,2.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-05,18.4,10.7,69.9,5.8,Rainy,32701.49,2024,4,2,96,4,0,19.428571428571427,19.219999999999995,19.9,6.928571428571429,172.6,6.0,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-06,18.4,8.5,72.2,11.6,Rainy,32701.49,2024,4,2,97,5,1,19.785714285714285,19.316666666666666,18.4,6.3999999999999995,172.79999999999998,10.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-07,20.8,8.6,95.0,7.1,Rainy,32701.49,2024,4,2,98,6,1,19.97142857142857,19.416666666666668,18.4,6.242857142857143,167.29999999999998,8.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-08,20.3,8.4,59.9,13.4,Rainy,32701.49,2024,4,2,99,0,0,19.814285714285713,19.553333333333335,20.8,5.828571428571428,170.2,8.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-09,21.7,0.5,70.0,9.2,Rainy,32701.49,2024,4,2,100,1,0,19.771428571428572,19.540000000000003,20.3,4.6571428571428575,169.29999999999998,8.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-10,20.3,1.0,67.6,6.6,Rainy,32701.49,2024,4,2,101,2,0,19.842857142857145,19.730000000000004,21.7,3.8000000000000003,164.6,0.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-11,18.8,3.1,84.4,10.1,Rainy,32701.49,2024,4,2,102,3,0,19.7,19.913333333333338,20.3,3.057142857142857,163.7,1.0,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-12,18.1,2.5,70.1,9.9,Rainy,32701.49,2024,4,2,103,4,0,19.599999999999998,20.04,18.8,2.8285714285714287,163.5,3.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-13,18.9,2.5,72.0,10.9,Rainy,32701.49,2024,4,2,104,5,1,19.22857142857143,20.163333333333334,18.1,3.4857142857142853,161.0,2.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-14,19.8,3.4,81.2,8.9,Rainy,32701.49,2024,4,2,105,6,1,19.071428571428573,20.240000000000002,18.9,3.4714285714285715,162.7,2.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-15,19.6,6.8,82.5,10.6,Rainy,32701.49,2024,4,2,106,0,0,19.25714285714286,20.296666666666667,19.8,3.1857142857142855,169.1,3.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-16,19.1,5.1,74.7,10.2,Rainy,32701.49,2024,4,2,107,1,0,19.785714285714285,20.423333333333332,19.6,2.8571428571428568,167.0,6.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-17,19.2,0.9,71.6,11.8,Rainy,32701.49,2024,4,2,108,2,0,19.957142857142856,20.433333333333334,19.1,3.2142857142857144,162.1,5.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-18,20.1,1.1,83.0,9.3,Rainy,32701.49,2024,4,2,109,3,0,20.357142857142858,20.506666666666668,19.2,3.971428571428571,160.7,0.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-19,21.8,0.2,83.3,7.9,Rainy,32701.49,2024,4,2,110,4,0,20.642857142857142,20.563333333333333,20.1,3.6857142857142855,158.0,1.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-20,20.1,5.0,65.6,11.0,Rainy,32701.49,2024,4,2,111,5,1,20.714285714285715,20.613333333333333,21.8,3.8857142857142857,159.1,0.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-21,22.6,8.7,78.0,12.1,Rainy,32701.49,2024,4,2,112,6,1,21.47142857142857,20.716666666666665,20.1,5.414285714285714,164.0,5.0,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-22,21.6,4.8,79.6,8.0,Rainy,32701.49,2024,4,2,113,0,0,21.97142857142857,20.833333333333332,22.6,5.6,160.6,8.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-23,19.6,6.5,73.5,10.5,Rainy,32701.49,2024,4,2,114,1,0,21.942857142857143,20.81,21.6,5.642857142857143,158.79999999999998,4.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-24,24.5,11.6,60.4,7.7,Rainy,32701.49,2024,4,2,115,2,0,22.242857142857144,20.886666666666667,19.6,5.828571428571428,165.10000000000002,6.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-25,23.6,2.4,87.0,11.7,Rainy,32701.49,2024,4,2,116,3,0,22.1,20.85,24.5,5.042857142857143,163.79999999999998,11.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-26,21.6,0.5,74.0,14.7,Rainy,32701.49,2024,4,2,117,4,0,21.928571428571434,20.883333333333333,23.6,4.542857142857143,161.89999999999998,2.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-27,22.2,6.3,75.9,9.0,Rainy,32701.49,2024,4,2,118,5,1,22.24285714285714,20.996666666666666,21.6,4.671428571428572,165.8,0.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-28,21.6,3.2,74.6,5.1,Rainy,32701.49,2024,4,2,119,6,1,21.599999999999998,21.05,22.2,5.0,159.7,6.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-29,20.4,1.3,78.5,6.8,Rainy,32701.49,2024,4,2,120,0,0,21.285714285714285,21.163333333333334,21.6,6.457142857142857,154.8,3.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-04-30,21.8,7.4,78.7,12.6,Rainy,32701.49,2024,4,2,121,1,0,21.157142857142855,21.28666666666667,20.4,6.928571428571429,136.5,1.3,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-01,20.0,13.9,63.4,13.6,Rainy,32701.49,2024,5,2,122,2,0,21.042857142857144,21.403333333333332,21.8,6.971428571428572,147.2,7.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-02,21.4,12.6,64.5,11.1,Rainy,32701.49,2024,5,2,123,3,0,21.02857142857143,21.58,20.0,7.3999999999999995,155.6,13.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-03,20.7,3.8,85.7,8.2,Rainy,32701.49,2024,5,2,124,4,0,21.24285714285714,21.67666666666667,21.4,8.1,157.29999999999998,12.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-04,21.4,6.6,85.0,11.6,Rainy,32701.49,2024,5,2,125,5,1,21.0,21.843333333333337,20.7,7.3999999999999995,157.89999999999998,3.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-05,21.5,6.2,88.4,9.5,Rainy,32701.49,2024,5,2,126,6,1,21.37142857142857,21.863333333333337,21.4,5.757142857142857,153.4,6.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-06,21.9,6.2,55.1,6.6,Rainy,32701.49,2024,5,2,127,0,0,21.257142857142856,21.943333333333335,21.5,4.2,151.1,6.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-07,20.1,2.5,89.2,10.7,Rainy,32701.49,2024,5,2,128,1,0,21.342857142857145,21.923333333333336,21.9,4.828571428571428,145.0,6.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-08,22.6,2.4,63.3,6.0,Rainy,32701.49,2024,5,2,129,2,0,21.457142857142856,22.009999999999998,20.1,4.585714285714286,139.0,2.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-09,20.6,1.7,70.5,7.3,Rainy,32701.49,2024,5,2,130,3,0,21.199999999999996,22.029999999999998,22.6,5.042857142857143,140.2,2.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-10,21.3,8.2,70.7,12.9,Rainy,32701.49,2024,5,2,131,4,0,21.25714285714286,22.026666666666664,20.6,4.428571428571429,147.4,1.7,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-11,22.2,4.9,95.0,12.8,Rainy,32701.49,2024,5,2,132,5,1,21.742857142857144,22.01,21.3,5.1571428571428575,149.20000000000002,8.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-12,19.7,9.4,76.4,11.4,Rainy,32701.49,2024,5,2,133,6,1,21.814285714285717,22.033333333333335,22.2,5.542857142857144,156.10000000000002,4.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-13,22.3,1.9,69.3,14.8,Rainy,32701.49,2024,5,2,134,0,0,22.357142857142858,22.11,19.7,5.957142857142857,155.5,9.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-14,23.5,7.6,58.8,7.4,Rainy,32701.49,2024,5,2,135,1,0,22.47142857142857,22.139999999999997,22.3,4.857142857142857,159.7,1.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-15,23.1,5.1,69.8,11.8,Rainy,32701.49,2024,5,2,136,2,0,22.885714285714283,22.323333333333334,23.5,5.028571428571428,158.0,7.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-16,24.4,4.6,67.4,12.1,Rainy,32701.49,2024,5,2,137,3,0,23.271428571428572,22.316666666666666,23.1,5.557142857142857,157.5,5.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-17,22.1,0.5,76.5,5.5,Rainy,32701.49,2024,5,2,138,4,0,23.3,22.4,24.4,6.171428571428572,157.1,4.6,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-18,25.1,6.1,88.1,6.7,Rainy,32701.49,2024,5,2,139,5,1,23.085714285714285,22.483333333333334,22.1,5.442857142857143,162.1,0.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-19,22.4,13.1,75.1,8.2,Rainy,32701.49,2024,5,2,140,6,1,23.24285714285714,22.55666666666667,25.1,5.257142857142857,175.0,6.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-20,22.5,6.2,74.4,12.3,Rainy,32701.49,2024,5,2,141,0,0,22.642857142857142,22.630000000000003,22.4,5.142857142857143,176.20000000000002,13.1,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-21,22.0,2.5,70.0,11.5,Rainy,32701.49,2024,5,2,142,1,0,22.971428571428568,22.64,22.5,5.628571428571429,170.0,6.2,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-22,24.2,3.8,90.9,8.2,Rainy,32701.49,2024,5,2,143,2,0,22.685714285714287,22.730000000000004,22.0,5.385714285714286,169.0,2.5,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-23,20.2,3.8,85.7,13.1,Rainy,32701.49,2024,5,2,144,3,0,22.67142857142857,22.813333333333336,24.2,4.142857142857143,166.3,3.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-24,24.4,3.9,55.5,7.9,Rainy,32701.49,2024,5,2,145,4,0,22.957142857142856,22.810000000000002,20.2,3.6714285714285713,158.6,3.8,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-25,23.1,4.4,95.0,10.8,Rainy,32701.49,2024,5,2,146,5,1,23.02857142857143,22.986666666666668,24.4,3.9,160.6,3.9,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-26,22.3,4.4,72.0,12.2,Rainy,32701.49,2024,5,2,147,6,1,23.271428571428572,23.016666666666666,23.1,3.757142857142857,164.5,4.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-27,24.5,2.9,80.8,5.6,Rainy,32701.49,2024,5,2,148,0,0,23.471428571428568,23.14333333333333,22.3,3.814285714285714,161.1,4.4,32701.49,32701.49,32701.49,32701.49,0,1
2024-05-28,22.5,4.1,66.2,13.8,Rainy,32701.49,2024,5,2,149,1,0,23.2,23.216666666666665,24.5,4.185714285714286,162.0,2.9,32701.49,32701.49,32701.49,32701.49,0,1
