date,year,month,day,firewood_demand_m3,unit,area,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,latitude,longitude
2021-12-16,2021,12,16,39281.4,m3,Cameroon,14.5,10.0,18.1,0.7,68.4,998.9,5.1,0,Dry,3.848,11.5021
2021-12-17,2021,12,17,28392.08,m3,Cameroon,13.3,10.0,17.3,1.1,79.9,1016.9,12.1,0,Dry,3.848,11.5021
2021-12-18,2021,12,18,32936.25,m3,Cameroon,12.0,10.0,16.4,0.3,80.1,989.0,11.5,0,Dry,3.848,11.5021
2021-12-19,2021,12,19,32779.87,m3,Cameroon,14.7,10.0,19.8,0.2,76.7,1013.1,11.5,0,Dry,3.848,11.5021
2021-12-20,2021,12,20,41060.64,m3,Cameroon,13.8,10.0,18.2,0.2,77.5,1013.6,12.7,0,Dry,3.848,11.5021
2021-12-21,2021,12,21,40120.03,m3,Cameroon,15.7,10.5,20.7,0.8,79.3,998.7,11.5,0,Dry,3.848,11.5021
2021-12-22,2021,12,22,42115.49,m3,Cameroon,13.6,10.0,18.3,0.9,86.4,1021.4,7.8,0,Dry,3.848,11.5021
2021-12-23,2021,12,23,33382.32,m3,Cameroon,13.7,10.0,17.5,0.3,86.7,1017.5,7.5,0,Dry,3.848,11.5021
2021-12-24,2021,12,24,34645.78,m3,Cameroon,14.1,10.8,17.4,0.6,71.0,1020.5,11.1,0,Dry,3.848,11.5021
2021-12-25,2021,12,25,31593.82,m3,Cameroon,13.4,10.0,17.5,0.9,66.8,1020.8,11.1,0,Dry,3.848,11.5021
2021-12-26,2021,12,26,42073.91,m3,Cameroon,12.0,10.0,17.3,0.0,79.5,1032.2,11.7,0,Dry,3.848,11.5021
2021-12-27,2021,12,27,32531.73,m3,Cameroon,12.1,10.0,17.3,0.8,68.8,995.5,8.6,0,Dry,3.848,11.5021
2021-12-28,2021,12,28,35205.26,m3,Cameroon,12.0,10.0,16.1,0.4,76.0,997.9,13.1,0,Dry,3.848,11.5021
2021-12-29,2021,12,29,28783.97,m3,Cameroon,12.6,10.0,17.6,0.8,51.7,1013.1,14.7,0,Dry,3.848,11.5021
2021-12-30,2021,12,30,33406.14,m3,Cameroon,14.6,10.0,18.4,1.0,95.0,1004.1,13.2,0,Dry,3.848,11.5021
2021-12-31,2021,12,31,35889.87,m3,Cameroon,14.6,10.0,19.2,3.0,87.4,1014.6,11.8,1,Dry,3.848,11.5021
2022-01-01,2022,1,1,35818.6,m3,Cameroon,12.0,10.0,17.1,0.3,87.2,1022.3,9.5,0,Dry,3.848,11.5021
2022-01-02,2022,1,2,35657.79,m3,Cameroon,13.9,10.0,17.6,0.2,77.7,1014.2,11.9,0,Dry,3.848,11.5021
2022-01-03,2022,1,3,24610.12,m3,Cameroon,14.1,10.0,19.7,0.2,88.4,1023.1,7.7,0,Dry,3.848,11.5021
2022-01-04,2022,1,4,38636.37,m3,Cameroon,12.0,10.0,17.5,0.2,85.5,1009.8,5.4,0,Dry,3.848,11.5021
2022-01-05,2022,1,5,30079.19,m3,Cameroon,12.0,10.0,15.4,1.0,95.0,1026.5,9.1,0,Dry,3.848,11.5021
2022-01-06,2022,1,6,28726.15,m3,Cameroon,13.2,10.0,16.3,0.2,83.2,1008.4,11.7,0,Dry,3.848,11.5021
2022-01-07,2022,1,7,40691.87,m3,Cameroon,13.8,10.1,19.5,0.7,83.6,1022.6,8.7,0,Dry,3.848,11.5021
2022-01-08,2022,1,8,34655.62,m3,Cameroon,13.9,10.5,17.1,0.4,70.3,1008.0,8.0,0,Dry,3.848,11.5021
2022-01-09,2022,1,9,38962.01,m3,Cameroon,13.6,10.0,18.9,2.1,77.7,1021.6,13.2,1,Dry,3.848,11.5021
2022-01-10,2022,1,10,37804.17,m3,Cameroon,16.9,12.0,22.7,0.1,68.9,1000.4,11.7,0,Dry,3.848,11.5021
2022-01-11,2022,1,11,31913.78,m3,Cameroon,14.3,10.1,18.1,0.8,73.8,1009.6,10.6,0,Dry,3.848,11.5021
2022-01-12,2022,1,12,29453.59,m3,Cameroon,14.7,11.4,20.5,0.6,77.2,1000.5,7.1,0,Dry,3.848,11.5021
2022-01-13,2022,1,13,32110.02,m3,Cameroon,15.7,12.0,19.4,0.7,61.6,994.8,5.4,0,Dry,3.848,11.5021
2022-01-14,2022,1,14,37965.9,m3,Cameroon,13.3,10.0,16.8,0.0,56.6,1022.9,14.9,0,Dry,3.848,11.5021
2022-01-15,2022,1,15,26477.47,m3,Cameroon,12.7,10.0,17.5,0.4,70.9,1020.4,11.2,0,Dry,3.848,11.5021
2022-01-16,2022,1,16,39751.98,m3,Cameroon,13.5,10.0,19.1,1.0,61.4,1022.0,5.1,0,Dry,3.848,11.5021
2022-01-17,2022,1,17,33055.29,m3,Cameroon,13.0,10.0,16.6,0.8,77.0,1014.3,6.2,0,Dry,3.848,11.5021
2022-01-18,2022,1,18,32598.1,m3,Cameroon,12.0,10.0,16.5,2.0,67.9,1005.4,12.8,1,Dry,3.848,11.5021
2022-01-19,2022,1,19,33249.41,m3,Cameroon,12.0,10.0,16.2,0.3,81.3,1011.9,5.4,0,Dry,3.848,11.5021
2022-01-20,2022,1,20,42665.8,m3,Cameroon,14.3,10.0,18.4,2.7,76.9,1002.7,9.4,1,Dry,3.848,11.5021
2022-01-21,2022,1,21,32483.6,m3,Cameroon,15.2,10.8,20.2,0.1,95.0,1017.6,14.4,0,Dry,3.848,11.5021
2022-01-22,2022,1,22,28058.49,m3,Cameroon,13.0,10.0,16.2,0.2,55.0,1015.5,9.5,0,Dry,3.848,11.5021
2022-01-23,2022,1,23,36702.82,m3,Cameroon,14.0,10.0,19.4,0.0,75.7,1025.2,9.5,0,Dry,3.848,11.5021
2022-01-24,2022,1,24,30444.41,m3,Cameroon,14.2,10.0,19.5,1.0,88.8,1004.3,9.5,0,Dry,3.848,11.5021
2022-01-25,2022,1,25,36471.71,m3,Cameroon,12.2,10.0,17.1,0.4,81.1,1014.8,10.4,0,Dry,3.848,11.5021
2022-01-26,2022,1,26,34110.64,m3,Cameroon,12.7,10.0,18.7,0.5,60.0,1031.7,12.4,0,Dry,3.848,11.5021
2022-01-27,2022,1,27,34740.11,m3,Cameroon,14.5,10.0,18.4,2.7,76.3,1009.4,13.1,1,Dry,3.848,11.5021
2022-01-28,2022,1,28,41892.53,m3,Cameroon,16.6,13.1,21.9,0.1,88.8,999.8,8.5,0,Dry,3.848,11.5021
2022-01-29,2022,1,29,33320.28,m3,Cameroon,13.1,10.0,18.3,0.3,91.3,1007.2,11.6,0,Dry,3.848,11.5021
2022-01-30,2022,1,30,41325.72,m3,Cameroon,16.7,12.8,19.8,0.4,49.6,1015.1,10.2,0,Dry,3.848,11.5021
2022-01-31,2022,1,31,30589.04,m3,Cameroon,14.6,10.0,18.1,0.9,62.0,1026.4,7.6,0,Dry,3.848,11.5021
2022-02-01,2022,2,1,37556.04,m3,Cameroon,16.0,10.8,20.2,2.0,66.8,999.1,14.5,0,Dry,3.848,11.5021
2022-02-02,2022,2,2,36160.6,m3,Cameroon,15.2,11.2,20.8,0.8,63.0,1011.3,6.2,0,Dry,3.848,11.5021
2022-02-03,2022,2,3,31183.71,m3,Cameroon,17.0,11.9,21.4,1.2,65.1,1002.3,8.9,0,Dry,3.848,11.5021
2022-02-04,2022,2,4,35401.7,m3,Cameroon,15.9,12.6,21.5,0.7,58.8,1014.5,11.1,0,Dry,3.848,11.5021
2022-02-05,2022,2,5,40466.04,m3,Cameroon,14.1,10.9,19.3,0.9,84.1,1012.3,8.4,0,Dry,3.848,11.5021
2022-02-06,2022,2,6,39200.33,m3,Cameroon,14.4,11.3,20.2,0.1,89.2,1012.4,8.2,0,Dry,3.848,11.5021
2022-02-07,2022,2,7,34706.36,m3,Cameroon,13.1,10.0,18.5,0.7,70.4,1016.9,7.0,0,Dry,3.848,11.5021
2022-02-08,2022,2,8,40260.18,m3,Cameroon,15.9,10.5,20.0,0.8,48.3,990.7,7.2,0,Dry,3.848,11.5021
2022-02-09,2022,2,9,36256.13,m3,Cameroon,15.4,11.2,19.6,0.7,76.7,1023.3,7.4,0,Dry,3.848,11.5021
2022-02-10,2022,2,10,35632.34,m3,Cameroon,15.6,11.7,18.6,0.0,95.0,1041.9,12.7,0,Dry,3.848,11.5021
2022-02-11,2022,2,11,35494.78,m3,Cameroon,15.0,10.7,18.3,2.0,60.6,1004.8,13.9,0,Dry,3.848,11.5021
2022-02-12,2022,2,12,37270.34,m3,Cameroon,16.4,12.6,20.6,0.9,80.1,1010.1,10.1,0,Dry,3.848,11.5021
2022-02-13,2022,2,13,33781.77,m3,Cameroon,18.9,13.2,24.4,0.0,72.6,1005.1,8.2,0,Dry,3.848,11.5021
2022-02-14,2022,2,14,39797.57,m3,Cameroon,15.1,10.0,20.0,0.4,63.0,1016.6,13.5,0,Dry,3.848,11.5021
2022-02-15,2022,2,15,33354.62,m3,Cameroon,15.4,11.9,20.2,0.7,92.7,996.0,7.5,0,Dry,3.848,11.5021
2022-02-16,2022,2,16,28772.57,m3,Cameroon,15.9,12.1,20.7,0.2,77.5,1017.4,13.3,0,Dry,3.848,11.5021
2022-02-17,2022,2,17,40984.65,m3,Cameroon,13.2,10.0,16.2,0.3,62.6,1013.4,13.1,0,Dry,3.848,11.5021
2022-02-18,2022,2,18,35714.58,m3,Cameroon,15.2,10.4,19.7,0.3,84.9,1013.0,11.6,0,Dry,3.848,11.5021
2022-02-19,2022,2,19,40027.64,m3,Cameroon,15.7,10.9,18.8,0.8,80.5,1000.2,13.4,0,Dry,3.848,11.5021
2022-02-20,2022,2,20,30374.62,m3,Cameroon,16.4,12.4,20.6,1.9,88.3,1009.8,9.8,0,Dry,3.848,11.5021
2022-02-21,2022,2,21,35906.5,m3,Cameroon,15.0,10.0,18.3,1.0,80.7,999.7,14.9,0,Dry,3.848,11.5021
2022-02-22,2022,2,22,37574.08,m3,Cameroon,12.9,10.0,18.4,0.8,64.5,1033.4,9.5,0,Dry,3.848,11.5021
2022-02-23,2022,2,23,30170.56,m3,Cameroon,15.1,10.6,20.2,0.5,85.8,1025.3,10.9,0,Dry,3.848,11.5021
2022-02-24,2022,2,24,38268.62,m3,Cameroon,15.8,10.6,19.5,1.5,81.6,1007.5,5.3,0,Dry,3.848,11.5021
2022-02-25,2022,2,25,30480.45,m3,Cameroon,17.1,12.1,22.6,0.1,95.0,1003.6,14.6,0,Dry,3.848,11.5021
2022-02-26,2022,2,26,29199.24,m3,Cameroon,16.0,11.8,21.3,2.1,74.9,1016.6,10.0,1,Dry,3.848,11.5021
2022-02-27,2022,2,27,41356.85,m3,Cameroon,17.7,13.9,22.2,0.6,93.1,1019.3,13.9,0,Dry,3.848,11.5021
2022-02-28,2022,2,28,40713.16,m3,Cameroon,15.3,10.5,20.3,0.2,81.3,1018.1,11.7,0,Dry,3.848,11.5021
2022-03-01,2022,3,1,25494.19,m3,Cameroon,15.0,10.0,19.6,2.1,73.1,1016.2,13.0,1,Rainy,3.848,11.5021
2022-03-02,2022,3,2,28160.18,m3,Cameroon,16.1,11.0,20.9,5.0,76.0,1002.2,13.8,1,Rainy,3.848,11.5021
2022-03-03,2022,3,3,23758.44,m3,Cameroon,14.6,10.0,20.4,12.9,70.2,1026.4,7.4,1,Rainy,3.848,11.5021
2022-03-04,2022,3,4,26160.42,m3,Cameroon,17.3,12.6,22.6,2.6,74.4,1001.1,10.7,1,Rainy,3.848,11.5021
2022-03-05,2022,3,5,34040.89,m3,Cameroon,15.8,11.7,20.7,5.2,68.6,1012.6,12.5,1,Rainy,3.848,11.5021
2022-03-06,2022,3,6,23921.26,m3,Cameroon,14.3,10.3,18.7,4.8,84.3,1019.0,8.0,1,Rainy,3.848,11.5021
2022-03-07,2022,3,7,27848.64,m3,Cameroon,18.3,14.4,21.9,4.8,74.4,1007.4,7.7,1,Rainy,3.848,11.5021
2022-03-08,2022,3,8,24450.27,m3,Cameroon,17.1,12.2,21.2,2.0,72.7,1031.6,9.9,1,Rainy,3.848,11.5021
2022-03-09,2022,3,9,21768.13,m3,Cameroon,16.6,11.3,21.0,8.4,95.0,1020.5,14.4,1,Rainy,3.848,11.5021
2022-03-10,2022,3,10,22240.13,m3,Cameroon,18.5,14.2,23.0,2.1,61.3,1024.1,11.6,1,Rainy,3.848,11.5021
2022-03-11,2022,3,11,24848.29,m3,Cameroon,18.8,13.8,23.1,7.3,71.3,1022.0,9.3,1,Rainy,3.848,11.5021
2022-03-12,2022,3,12,24049.59,m3,Cameroon,16.5,12.4,20.2,4.4,61.8,1006.2,8.4,1,Rainy,3.848,11.5021
2022-03-13,2022,3,13,24469.82,m3,Cameroon,16.4,11.4,21.4,2.0,80.9,1006.0,12.2,1,Rainy,3.848,11.5021
2022-03-14,2022,3,14,31165.97,m3,Cameroon,17.4,12.7,22.0,7.7,79.2,1014.4,9.2,1,Rainy,3.848,11.5021
2022-03-15,2022,3,15,29101.94,m3,Cameroon,15.1,10.4,18.4,2.5,89.1,1014.6,6.6,1,Rainy,3.848,11.5021
2022-03-16,2022,3,16,24154.19,m3,Cameroon,17.7,14.5,22.0,1.8,80.1,1024.3,12.7,1,Rainy,3.848,11.5021
2022-03-17,2022,3,17,23586.83,m3,Cameroon,16.6,12.9,19.9,2.1,68.2,1025.2,8.8,1,Rainy,3.848,11.5021
2022-03-18,2022,3,18,30856.64,m3,Cameroon,17.4,12.1,21.8,1.1,61.0,1007.8,9.3,1,Rainy,3.848,11.5021
2022-03-19,2022,3,19,22070.04,m3,Cameroon,18.1,12.3,21.3,2.8,85.4,1013.2,11.3,1,Rainy,3.848,11.5021
2022-03-20,2022,3,20,30786.3,m3,Cameroon,18.0,14.3,23.6,2.1,80.3,1014.9,10.0,1,Rainy,3.848,11.5021
2022-03-21,2022,3,21,34082.1,m3,Cameroon,20.1,15.8,25.4,6.2,72.2,1023.2,5.7,1,Rainy,3.848,11.5021
2022-03-22,2022,3,22,27243.88,m3,Cameroon,17.5,11.6,20.8,1.9,79.7,1011.8,8.1,1,Rainy,3.848,11.5021
2022-03-23,2022,3,23,26476.12,m3,Cameroon,19.4,15.9,24.7,7.8,70.5,1007.3,7.5,1,Rainy,3.848,11.5021
2022-03-24,2022,3,24,21407.15,m3,Cameroon,20.6,16.6,26.6,6.3,62.1,1016.4,10.0,1,Rainy,3.848,11.5021
2022-03-25,2022,3,25,19308.12,m3,Cameroon,19.3,15.2,22.7,4.5,71.5,1021.5,9.9,1,Rainy,3.848,11.5021
2022-03-26,2022,3,26,27828.66,m3,Cameroon,19.7,13.9,25.4,13.4,81.9,1008.2,6.7,1,Rainy,3.848,11.5021
2022-03-27,2022,3,27,20279.38,m3,Cameroon,19.3,14.5,24.9,8.6,52.8,1023.9,10.1,1,Rainy,3.848,11.5021
2022-03-28,2022,3,28,28489.02,m3,Cameroon,19.0,13.9,22.8,1.8,74.1,1002.5,10.7,1,Rainy,3.848,11.5021
2022-03-29,2022,3,29,24014.69,m3,Cameroon,19.4,13.6,24.6,1.4,68.9,1013.0,13.7,1,Rainy,3.848,11.5021
2022-03-30,2022,3,30,32055.44,m3,Cameroon,19.8,14.3,23.8,5.8,62.9,1010.5,12.2,1,Rainy,3.848,11.5021
2022-03-31,2022,3,31,21107.41,m3,Cameroon,21.1,18.0,26.1,7.4,76.0,1032.6,6.0,1,Rainy,3.848,11.5021
2022-04-01,2022,4,1,32458.17,m3,Cameroon,16.8,12.3,21.0,1.2,55.4,1009.1,9.4,1,Rainy,3.848,11.5021
2022-04-02,2022,4,2,27211.12,m3,Cameroon,17.3,11.6,21.1,0.4,70.2,1004.8,5.9,0,Rainy,3.848,11.5021
2022-04-03,2022,4,3,22832.07,m3,Cameroon,18.3,13.7,21.4,0.7,87.0,1005.0,13.6,0,Rainy,3.848,11.5021
2022-04-04,2022,4,4,21710.68,m3,Cameroon,19.4,15.9,24.1,8.5,69.4,1009.1,10.1,1,Rainy,3.848,11.5021
2022-04-05,2022,4,5,30174.8,m3,Cameroon,19.7,14.1,22.8,5.8,71.3,1010.9,7.3,1,Rainy,3.848,11.5021
2022-04-06,2022,4,6,20794.42,m3,Cameroon,19.2,14.7,24.0,5.9,75.2,1020.5,13.4,1,Rainy,3.848,11.5021
2022-04-07,2022,4,7,24042.42,m3,Cameroon,19.1,16.0,24.3,7.9,78.1,1008.8,13.0,1,Rainy,3.848,11.5021
2022-04-08,2022,4,8,28129.35,m3,Cameroon,20.1,16.4,25.5,7.2,70.2,1013.0,11.2,1,Rainy,3.848,11.5021
2022-04-09,2022,4,9,24873.76,m3,Cameroon,21.1,16.5,25.0,1.4,59.4,999.3,8.4,1,Rainy,3.848,11.5021
2022-04-10,2022,4,10,22396.15,m3,Cameroon,19.6,13.7,25.4,2.3,77.6,1005.0,12.6,1,Rainy,3.848,11.5021
2022-04-11,2022,4,11,33774.84,m3,Cameroon,18.2,12.6,21.6,4.1,83.1,1000.8,12.5,1,Rainy,3.848,11.5021
2022-04-12,2022,4,12,29393.87,m3,Cameroon,20.4,16.8,25.1,6.1,77.0,1017.7,7.3,1,Rainy,3.848,11.5021
2022-04-13,2022,4,13,33475.43,m3,Cameroon,20.0,15.9,23.5,5.1,88.2,1019.4,9.0,1,Rainy,3.848,11.5021
2022-04-14,2022,4,14,18832.07,m3,Cameroon,20.0,15.9,24.6,2.8,75.6,1000.7,10.2,1,Rainy,3.848,11.5021
2022-04-15,2022,4,15,28443.62,m3,Cameroon,19.0,15.8,22.9,0.6,66.9,1010.1,6.1,0,Rainy,3.848,11.5021
2022-04-16,2022,4,16,28682.49,m3,Cameroon,20.2,15.6,24.1,8.6,58.7,1005.3,13.3,1,Rainy,3.848,11.5021
2022-04-17,2022,4,17,29620.41,m3,Cameroon,21.0,17.3,25.3,6.1,69.3,1024.4,11.2,1,Rainy,3.848,11.5021
2022-04-18,2022,4,18,28098.01,m3,Cameroon,19.4,15.3,24.6,0.8,81.0,1010.4,7.1,0,Rainy,3.848,11.5021
2022-04-19,2022,4,19,29534.96,m3,Cameroon,21.6,16.2,25.4,2.6,75.4,987.6,10.6,1,Rainy,3.848,11.5021
2022-04-20,2022,4,20,23754.28,m3,Cameroon,19.9,14.2,25.2,4.8,74.5,1007.3,9.7,1,Rainy,3.848,11.5021
2022-04-21,2022,4,21,34014.62,m3,Cameroon,21.3,17.5,26.3,10.0,90.8,1007.3,8.3,1,Rainy,3.848,11.5021
2022-04-22,2022,4,22,24697.37,m3,Cameroon,21.2,15.6,25.2,3.5,75.4,1026.2,14.3,1,Rainy,3.848,11.5021
2022-04-23,2022,4,23,22892.82,m3,Cameroon,21.8,17.2,26.8,1.5,86.5,1016.0,12.2,1,Rainy,3.848,11.5021
2022-04-24,2022,4,24,29346.94,m3,Cameroon,22.1,16.6,26.7,2.1,65.2,1011.6,14.8,1,Rainy,3.848,11.5021
2022-04-25,2022,4,25,23145.98,m3,Cameroon,21.3,17.4,25.5,3.6,85.5,1017.3,7.2,1,Rainy,3.848,11.5021
2022-04-26,2022,4,26,21853.39,m3,Cameroon,18.8,13.9,24.0,10.8,81.9,1008.9,7.2,1,Rainy,3.848,11.5021
2022-04-27,2022,4,27,22175.31,m3,Cameroon,18.4,12.5,22.9,1.2,73.2,1016.7,12.6,1,Rainy,3.848,11.5021
2022-04-28,2022,4,28,28475.14,m3,Cameroon,20.3,14.9,24.9,4.9,80.7,1011.0,7.6,1,Rainy,3.848,11.5021
2022-04-29,2022,4,29,25506.41,m3,Cameroon,20.5,16.8,26.4,3.0,82.5,1008.7,6.4,1,Rainy,3.848,11.5021
2022-04-30,2022,4,30,26194.93,m3,Cameroon,22.2,17.0,26.9,0.6,72.3,1013.3,6.0,0,Rainy,3.848,11.5021
2022-05-01,2022,5,1,31066.58,m3,Cameroon,20.8,16.2,25.0,1.2,77.8,992.6,5.7,1,Rainy,3.848,11.5021
2022-05-02,2022,5,2,25041.06,m3,Cameroon,20.0,14.1,25.8,11.8,67.2,1003.1,8.8,1,Rainy,3.848,11.5021
2022-05-03,2022,5,3,29964.15,m3,Cameroon,23.7,18.0,27.8,7.7,93.7,1007.0,10.9,1,Rainy,3.848,11.5021
2022-05-04,2022,5,4,24494.58,m3,Cameroon,21.2,17.5,25.8,2.7,80.5,1012.0,13.2,1,Rainy,3.848,11.5021
2022-05-05,2022,5,5,23609.22,m3,Cameroon,23.4,19.8,28.0,6.4,95.0,1019.8,5.9,1,Rainy,3.848,11.5021
2022-05-06,2022,5,6,21915.53,m3,Cameroon,20.9,17.0,24.5,2.3,69.4,1006.2,6.8,1,Rainy,3.848,11.5021
2022-05-07,2022,5,7,22283.44,m3,Cameroon,20.7,15.5,25.1,7.1,82.6,1020.1,13.2,1,Rainy,3.848,11.5021
2022-05-08,2022,5,8,27948.02,m3,Cameroon,22.1,16.5,26.7,16.9,58.0,1012.9,11.9,1,Rainy,3.848,11.5021
2022-05-09,2022,5,9,28964.01,m3,Cameroon,24.2,20.3,28.0,1.8,73.0,1027.0,8.8,1,Rainy,3.848,11.5021
2022-05-10,2022,5,10,29794.24,m3,Cameroon,21.9,16.7,27.8,1.0,68.9,1015.4,11.7,1,Rainy,3.848,11.5021
2022-05-11,2022,5,11,28641.23,m3,Cameroon,21.1,15.4,27.0,5.4,91.6,1010.2,10.7,1,Rainy,3.848,11.5021
2022-05-12,2022,5,12,26796.93,m3,Cameroon,22.1,18.7,26.7,5.2,83.2,1005.1,6.4,1,Rainy,3.848,11.5021
2022-05-13,2022,5,13,30639.29,m3,Cameroon,21.4,18.0,26.9,1.6,89.3,1005.7,5.7,1,Rainy,3.848,11.5021
2022-05-14,2022,5,14,22667.13,m3,Cameroon,21.4,17.2,27.2,2.4,83.1,1014.5,5.7,1,Rainy,3.848,11.5021
2022-05-15,2022,5,15,21598.18,m3,Cameroon,22.2,18.1,28.0,9.3,62.6,1020.9,8.0,1,Rainy,3.848,11.5021
2022-05-16,2022,5,16,20916.95,m3,Cameroon,22.2,17.3,25.3,8.1,68.2,1004.8,14.1,1,Rainy,3.848,11.5021
2022-05-17,2022,5,17,23002.51,m3,Cameroon,22.6,19.6,26.3,6.5,77.5,1009.5,7.5,1,Rainy,3.848,11.5021
2022-05-18,2022,5,18,25860.95,m3,Cameroon,18.4,14.9,21.7,6.3,81.8,1001.6,10.7,1,Rainy,3.848,11.5021
2022-05-19,2022,5,19,22798.23,m3,Cameroon,22.7,19.2,27.5,2.3,76.7,1014.9,9.9,1,Rainy,3.848,11.5021
2022-05-20,2022,5,20,26116.05,m3,Cameroon,22.5,17.8,28.0,6.7,78.5,1004.2,12.7,1,Rainy,3.848,11.5021
2022-05-21,2022,5,21,29026.09,m3,Cameroon,22.0,16.4,27.1,1.7,65.1,1009.0,10.8,1,Rainy,3.848,11.5021
2022-05-22,2022,5,22,21189.99,m3,Cameroon,20.7,16.6,23.8,6.4,76.9,1015.9,10.1,1,Rainy,3.848,11.5021
2022-05-23,2022,5,23,27960.24,m3,Cameroon,22.5,16.9,27.2,2.1,88.8,1019.0,11.3,1,Rainy,3.848,11.5021
2022-05-24,2022,5,24,20318.23,m3,Cameroon,22.2,19.2,27.7,3.4,61.3,1011.2,10.1,1,Rainy,3.848,11.5021
2022-05-25,2022,5,25,25504.79,m3,Cameroon,23.7,19.2,27.4,4.3,65.9,1000.1,11.2,1,Rainy,3.848,11.5021
2022-05-26,2022,5,26,21057.15,m3,Cameroon,19.3,15.8,24.5,3.2,82.6,1013.8,12.5,1,Rainy,3.848,11.5021
2022-05-27,2022,5,27,26465.12,m3,Cameroon,24.6,20.4,28.0,4.8,78.4,1015.9,14.6,1,Rainy,3.848,11.5021
2022-05-28,2022,5,28,20520.48,m3,Cameroon,21.7,16.4,26.0,10.1,40.0,1002.4,12.5,1,Rainy,3.848,11.5021
2022-05-29,2022,5,29,22744.42,m3,Cameroon,23.2,19.7,27.0,11.9,88.5,1000.6,6.4,1,Rainy,3.848,11.5021
2022-05-30,2022,5,30,29291.14,m3,Cameroon,23.7,18.4,27.4,8.5,70.4,1011.2,11.7,1,Rainy,3.848,11.5021
2022-05-31,2022,5,31,27014.35,m3,Cameroon,22.9,19.3,28.0,16.4,77.6,1002.4,13.9,1,Rainy,3.848,11.5021
2022-06-01,2022,6,1,31663.86,m3,Cameroon,24.6,19.1,28.0,9.7,77.4,1010.4,13.3,1,Rainy,3.848,11.5021
2022-06-02,2022,6,2,24647.51,m3,Cameroon,26.0,22.4,28.0,1.0,65.7,1017.0,13.3,1,Rainy,3.848,11.5021
2022-06-03,2022,6,3,27852.92,m3,Cameroon,21.5,17.3,27.1,4.7,63.5,1009.1,14.7,1,Rainy,3.848,11.5021
2022-06-04,2022,6,4,23585.62,m3,Cameroon,23.5,17.8,28.0,2.5,66.9,1012.6,12.7,1,Rainy,3.848,11.5021
2022-06-05,2022,6,5,33670.86,m3,Cameroon,23.9,19.1,28.0,4.0,58.2,1018.6,9.4,1,Rainy,3.848,11.5021
2022-06-06,2022,6,6,23293.96,m3,Cameroon,22.7,18.0,27.2,14.8,60.5,1004.9,14.9,1,Rainy,3.848,11.5021
2022-06-07,2022,6,7,26240.04,m3,Cameroon,19.5,13.9,24.9,6.5,80.6,1029.7,6.0,1,Rainy,3.848,11.5021
2022-06-08,2022,6,8,23649.6,m3,Cameroon,21.2,16.1,24.7,4.2,69.0,997.6,9.7,1,Rainy,3.848,11.5021
2022-06-09,2022,6,9,21661.0,m3,Cameroon,22.1,18.5,25.2,1.3,86.8,1021.9,6.4,1,Rainy,3.848,11.5021
2022-06-10,2022,6,10,26741.64,m3,Cameroon,26.0,22.2,28.0,2.0,76.6,1012.7,11.5,1,Rainy,3.848,11.5021
2022-06-11,2022,6,11,26753.07,m3,Cameroon,22.0,16.9,27.0,12.4,72.9,1018.8,6.8,1,Rainy,3.848,11.5021
2022-06-12,2022,6,12,29679.63,m3,Cameroon,21.8,18.5,27.5,2.6,59.4,1005.5,10.0,1,Rainy,3.848,11.5021
2022-06-13,2022,6,13,20086.34,m3,Cameroon,23.2,18.4,26.2,1.0,74.8,1015.0,13.6,1,Rainy,3.848,11.5021
2022-06-14,2022,6,14,26182.27,m3,Cameroon,22.2,17.6,27.9,1.8,86.2,1032.1,8.6,1,Rainy,3.848,11.5021
2022-06-15,2022,6,15,22155.59,m3,Cameroon,21.8,18.0,26.8,4.5,81.6,1008.3,6.1,1,Rainy,3.848,11.5021
2022-06-16,2022,6,16,29868.65,m3,Cameroon,22.4,16.5,26.2,2.3,55.7,1005.8,13.8,1,Rainy,3.848,11.5021
2022-06-17,2022,6,17,25884.84,m3,Cameroon,23.0,19.6,28.0,4.1,63.5,1015.4,10.2,1,Rainy,3.848,11.5021
2022-06-18,2022,6,18,29066.78,m3,Cameroon,22.0,18.3,27.7,6.8,82.4,1021.0,7.7,1,Rainy,3.848,11.5021
2022-06-19,2022,6,19,25930.08,m3,Cameroon,23.3,18.6,28.0,0.9,72.1,1021.4,14.0,0,Rainy,3.848,11.5021
2022-06-20,2022,6,20,29599.11,m3,Cameroon,21.3,16.5,25.6,4.1,72.4,1009.8,9.6,1,Rainy,3.848,11.5021
2022-06-21,2022,6,21,24541.73,m3,Cameroon,23.2,17.5,28.0,3.9,80.2,1005.5,10.2,1,Rainy,3.848,11.5021
2022-06-22,2022,6,22,28545.34,m3,Cameroon,24.3,18.8,28.0,1.3,62.0,1009.4,7.1,1,Rainy,3.848,11.5021
2022-06-23,2022,6,23,23485.61,m3,Cameroon,22.9,19.0,26.6,4.9,91.4,1011.5,8.9,1,Rainy,3.848,11.5021
2022-06-24,2022,6,24,25479.09,m3,Cameroon,25.1,21.4,28.0,4.9,85.0,1012.2,14.0,1,Rainy,3.848,11.5021
